,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
684,PT,STA-PT03084,O3,43.0,µg/m3,2014-07-14 05:00:00 +01:00
685,PT,STA-PT03084,O3,72.4,µg/m3,2014-07-14 15:00:00 +01:00
686,PT,STA-PT03084,O3,56.9,µg/m3,2014-03-08 10:00:00 +01:00
687,PT,STA-PT03084,O3,50.4,µg/m3,2014-07-13 09:00:00 +01:00
688,PT,STA-PT03084,O3,74.1,µg/m3,2014-07-12 18:00:00 +01:00
689,PT,STA-PT03084,O3,61.8,µg/m3,2014-07-13 01:00:00 +01:00
690,PT,STA-PT03084,O3,75.4,µg/m3,2014-07-12 20:00:00 +01:00
691,PT,STA-PT03084,O3,18.7,µg/m3,2014-03-08 04:00:00 +01:00
692,PT,STA-PT03084,O3,35.5,µg/m3,2014-03-08 21:00:00 +01:00
693,PT,STA-PT03084,O3,57.6,µg/m3,2014-03-09 20:00:00 +01:00
694,PT,STA-PT03084,O3,64.2,µg/m3,2014-03-07 20:00:00 +01:00
695,PT,STA-PT03084,O3,83.4,µg/m3,2014-03-07 17:00:00 +01:00
696,PT,STA-PT03084,O3,62.3,µg/m3,2014-07-13 03:00:00 +01:00
697,PT,STA-PT03084,O3,74.4,µg/m3,2014-07-12 17:00:00 +01:00
698,PT,STA-PT03084,O3,85.9,µg/m3,2014-03-07 15:00:00 +01:00
699,PT,STA-PT03084,O3,40.1,µg/m3,2014-03-07 21:00:00 +01:00
700,PT,STA-PT03084,O3,53.2,µg/m3,2014-07-12 06:00:00 +01:00
701,PT,STA-PT03084,O3,78.1,µg/m3,2014-07-12 12:00:00 +01:00
702,PT,STA-PT03084,O3,30.8,µg/m3,2014-03-07 11:00:00 +01:00
703,PT,STA-PT03084,O3,112.7,µg/m3,2014-07-11 19:00:00 +01:00
704,PT,STA-PT03084,O3,23.4,µg/m3,2014-03-06 08:00:00 +01:00
705,PT,STA-PT03084,O3,47.1,µg/m3,2014-03-07 05:00:00 +01:00
706,PT,STA-PT03084,O3,67.5,µg/m3,2014-03-10 11:00:00 +01:00
708,PT,STA-PT03084,O3,53.1,µg/m3,2014-03-11 19:00:00 +01:00
709,PT,STA-PT03084,O3,46.4,µg/m3,2014-07-15 07:00:00 +01:00
710,PT,STA-PT03084,O3,17.5,µg/m3,2014-03-10 23:00:00 +01:00
711,PT,STA-PT03084,O3,56.4,µg/m3,2014-03-11 02:00:00 +01:00
714,PT,STA-PT03084,O3,56.0,µg/m3,2014-03-12 00:00:00 +01:00
716,PT,STA-PT03084,O3,15.9,µg/m3,2014-03-12 09:00:00 +01:00
717,PT,STA-PT03084,O3,90.3,µg/m3,2014-03-12 14:00:00 +01:00
722,PT,STA-PT03084,O3,51.2,µg/m3,2014-07-15 06:00:00 +01:00
723,PT,STA-PT03084,O3,60.2,µg/m3,2014-03-10 19:00:00 +01:00
724,PT,STA-PT03084,O3,37.1,µg/m3,2014-03-08 20:00:00 +01:00
726,PT,STA-PT03084,O3,80.9,µg/m3,2014-03-10 12:00:00 +01:00
727,PT,STA-PT03084,O3,52.2,µg/m3,2014-03-10 03:00:00 +01:00
728,PT,STA-PT03084,O3,66.8,µg/m3,2014-07-14 19:00:00 +01:00
