country iso code,city_name,station_european_code,type_of_station,station_type_of_area,component_caption,statistic_value (µg/m3),above_AQG?
AT,Graz,AT60138,Background,suburban,NO2,22.9,0
AT,Graz,AT60139,Background,suburban,NO2,28.2,0
AT,Graz,AT60164,Traffic,urban,NO2,48.0,1
AT,Graz,AT60170,Background,urban,NO2,31.6,0
AT,Graz,AT60171,Traffic,urban,NO2,29.1,0
AT,Graz,AT60172,Background,urban,NO2,32.6,0
AT,Innsbruck,AT72106,Traffic,urban,NO2,35.9,0
AT,Innsbruck,AT72110,Traffic,urban,NO2,41.2,1
AT,Innsbruck,AT72113,Background,suburban,NO2,22.6,0
AT,Klagenfurt,AT2KA21,Traffic,urban,NO2,33.8,0
AT,Klagenfurt,AT2KA61,Traffic,suburban,NO2,45.0,1
AT,Klagenfurt,AT2KA71,Background,urban,NO2,25.1,0
AT,Linz,AT4S184,Background,urban,NO2,26.6,0
AT,Linz,AT4S412,Background,suburban,NO2,26.3,0
AT,Linz,AT4S415,Traffic,urban,NO2,30.9,0
AT,Linz,AT4S416,Background,urban,NO2,29.0,0
AT,Linz,AT4S431,Traffic,urban,NO2,45.0,1
AT,Salzburg,AT51000,Traffic,urban,NO2,52.3,1
AT,Salzburg,AT51066,Traffic,urban,NO2,32.3,0
AT,Salzburg,AT51200,Background,urban,NO2,25.2,0
AT,Wien,AT900ZA,Background,urban,NO2,20.5,0
AT,Wien,AT90AKC,Traffic,urban,NO2,25.4,0
AT,Wien,AT90FLO,Traffic,urban,NO2,27.0,0
AT,Wien,AT90LAA,Background,urban,NO2,28.6,0
AT,Wien,AT90LOB,Background,suburban,NO2,14.8,0
AT,Wien,AT90MBA,Traffic,urban,NO2,50.9,1
AT,Wien,AT90TAB,Traffic,urban,NO2,37.3,0
AT,Wien,AT9BELG,Traffic,urban,NO2,31.6,0
AT,Wien,AT9GAUD,Traffic,urban,NO2,30.8,0
AT,Wien,AT9JAEG,Background,suburban,NO2,11.6,0
AT,Wien,AT9KEND,Traffic,urban,NO2,24.4,0
AT,Wien,AT9LIES,Traffic,suburban,NO2,27.1,0
AT,Wien,AT9RINN,Traffic,urban,NO2,40.4,0
AT,Wien,AT9SCHA,Background,suburban,NO2,15.9,0
AT,Wien,AT9STAD,Background,urban,NO2,27.3,0
AT,Wien,AT9STEF,Background,urban,NO2,26.5,0
BE,Antwerpen,BELHB23,Background,suburban,NO2,28.4,0
BE,Antwerpen,BETR801,Traffic,urban,NO2,42.8,1
BE,Antwerpen,BETR802,Traffic,urban,NO2,49.4,1
BE,Bruxelles / Brussel,BETB004,Traffic,urban,NO2,36.3,0
BE,Bruxelles / Brussel,BETB006,Background,urban,NO2,36.5,0
BE,Bruxelles / Brussel,BETB008,Traffic,urban,NO2,62.6,1
BE,Bruxelles / Brussel,BETB011,Background,suburban,NO2,26.6,0
BE,Bruxelles / Brussel,BETMEU1,Background,suburban,NO2,31.7,0
BE,Bruxelles / Brussel,BETR001,Traffic,urban,NO2,42.1,1
BE,Bruxelles / Brussel,BETR002,Traffic,suburban,NO2,49.5,1
BE,Bruxelles / Brussel,BETR012,Background,suburban,NO2,26.3,0
BE,Bruxelles / Brussel,BETWOL1,Traffic,suburban,NO2,39.8,0
BE,Charleroi,BETR501,Traffic,urban,NO2,35.8,0
BE,Charleroi,BETR502,Background,suburban,NO2,26.9,0
BE,Gent,BETR701,Background,urban,NO2,31.5,0
BE,Liège,BETR221,Background,urban,NO2,29.2,0
BE,Liège,BETR222,Background,suburban,NO2,28.4,0
BE,Mons,BETN070,Background,suburban,NO2,29.2,0
BG,Blagoevgrad,BG0058A,Background,suburban,NO2,17.8,0
BG,Burgas,BG0044A,Background,suburban,NO2,11.8,0
BG,Burgas,BG0056A,Background,suburban,NO2,14.6,0
BG,Pernik,BG0049A,Traffic,suburban,NO2,32.2,0
BG,Pleven,BG0019A,Background,urban,NO2,31.2,0
BG,Plovdiv,BG0051A,Background,urban,NO2,25.7,0
BG,Plovdiv,BG0072A,Traffic,urban,NO2,51.6,1
BG,Ruse,BG0045A,Background,suburban,NO2,18.1,0
BG,Shumen,BG0038A,Background,urban,NO2,18.1,0
BG,Sofia,BG0040A,Background,suburban,NO2,23.7,0
BG,Sofia,BG0050A,Background,suburban,NO2,28.9,0
BG,Sofia,BG0052A,Background,suburban,NO2,22.6,0
BG,Sofia,BG0054A,Traffic,urban,NO2,39.3,0
BG,Sofia,BG0073A,Traffic,urban,NO2,32.6,0
BG,Stara Zagora,BG0055A,Traffic,urban,NO2,16.3,0
BG,Varna,BG0074A,Background,urban,NO2,24.4,0
BG,Varna,BG0075A,background,urban,NO2,4.4,0
BG,Vratsa,BG0043A,Background,urban,NO2,20.0,0
CH,Basel,CH0017A,Background,urban,NO2,26.3,0
CH,Basel,CH0029A,Traffic,urban,NO2,57.6,1
CH,Bern,CH0020A,Traffic,urban,NO2,27.5,0
CH,Bern,CH0031A,Traffic,urban,NO2,43.1,1
CH,Genève,CH0048A,Traffic,urban,NO2,37.1,0
CH,Genève,CH0049A,Background,urban,NO2,36.1,0
CH,Lausanne,CH0028A,Traffic,urban,NO2,42.5,1
CH,Lugano,CH0011A,Background,urban,NO2,31.5,0
CH,Lugano,CH0043A,Background,suburban,NO2,27.1,0
CH,St. Gallen,CH0042A,Traffic,urban,NO2,31.4,0
CH,Winterthur,CH0014A,Background,urban,NO2,24.6,0
CH,Zürich,CH0010A,Background,urban,NO2,31.0,0
CH,Zürich,CH0013A,Traffic,urban,NO2,33.8,0
CH,Zürich,CH0021A,Traffic,urban,NO2,43.8,1
CY,Lefkosia,CY0004A,Traffic,urban,NO2,30.0,0
CZ,Brno,CZ0BBNV,Traffic,urban,NO2,44.9,1
CZ,Brno,CZ0BBNY,Background,suburban,NO2,17.4,0
CZ,Ceské Budejovice,CZ0CCBD,Background,urban,NO2,15.6,0
CZ,Hradec Králové,CZ0HHKB,Traffic,urban,NO2,23.7,0
CZ,Jihlava,CZ0JJIH,Background,urban,NO2,14.8,0
CZ,Karviná,CZ0TKAR,Background,urban,NO2,24.0,0
CZ,Kladno,CZ0SKLM,Background,urban,NO2,19.6,0
CZ,Kladno,CZ0SKLS,Background,urban,NO2,19.8,0
CZ,Liberec,CZ0LLIM,Background,urban,NO2,22.9,0
CZ,Most,CZ0UMOM,Background,urban,NO2,21.5,0
CZ,Olomouc,CZ0MOLJ,Background,urban,NO2,22.4,0
CZ,Ostrava,CZ0TOCB,Traffic,urban,NO2,41.4,1
CZ,Ostrava,CZ0TOFF,Background,urban,NO2,24.2,0
CZ,Ostrava,CZ0TOPO,Background,suburban,NO2,19.2,0
CZ,Pardubice,CZ0EPAO,Background,suburban,NO2,17.0,0
CZ,Plzen,CZ0PPLA,Traffic,urban,NO2,20.3,0
CZ,Plzen,CZ0PPLE,Traffic,urban,NO2,26.6,0
CZ,Plzen,CZ0PPLL,Background,urban,NO2,22.6,0
CZ,Plzen,CZ0PPLS,Background,suburban,NO2,15.2,0
CZ,Plzen,CZ0PPLV,Background,suburban,NO2,15.6,0
CZ,Praha,CZ0ABRA,Traffic,urban,NO2,31.1,0
CZ,Praha,CZ0AKAL,Traffic,urban,NO2,32.0,0
CZ,Praha,CZ0AKOB,Background,suburban,NO2,23.3,0
CZ,Praha,CZ0ALEG,Traffic,urban,NO2,53.6,1
CZ,Praha,CZ0ALIB,Background,suburban,NO2,21.6,0
CZ,Praha,CZ0AREP,Traffic,urban,NO2,34.3,0
CZ,Praha,CZ0ARIE,Background,urban,NO2,25.9,0
CZ,Praha,CZ0ASMI,Traffic,urban,NO2,39.7,0
CZ,Praha,CZ0ASUC,Background,suburban,NO2,20.3,0
CZ,Praha,CZ0AVYN,Traffic,urban,NO2,38.6,0
CZ,Ústí nad Labem,CZ0UULK,Background,suburban,NO2,13.8,0
CZ,Ústí nad Labem,CZ0UULM,Background,urban,NO2,25.7,0
CZ,Zlín,CZ0ZZLN,Background,suburban,NO2,16.4,0
DE,Aachen,DENW094,Background,urban,NO2,16.1,0
DE,Aachen,DENW207,Traffic,urban,NO2,49.5,1
DE,Aschaffenburg,DEBY005,Background,suburban,NO2,31.1,0
DE,Augsburg,DEBY006,Traffic,urban,NO2,32.0,0
DE,Augsburg,DEBY007,Background,urban,NO2,27.0,0
DE,Bamberg,DEBY009,Background,urban,NO2,26.6,0
DE,Bayreuth,DEBY111,Traffic,urban,NO2,30.1,0
DE,Berlin,DEBE010,Background,urban,NO2,26.8,0
DE,Berlin,DEBE018,Background,urban,NO2,26.8,0
DE,Berlin,DEBE034,Background,urban,NO2,26.9,0
DE,Berlin,DEBE051,Background,suburban,NO2,13.1,0
DE,Berlin,DEBE061,Traffic,urban,NO2,50.1,1
DE,Berlin,DEBE063,Traffic,urban,NO2,53.6,1
DE,Berlin,DEBE064,Traffic,urban,NO2,55.3,1
DE,Berlin,DEBE065,Traffic,urban,NO2,40.5,1
DE,Berlin,DEBE066,Background,urban,NO2,17.4,0
DE,Berlin,DEBE067,Traffic,urban,NO2,62.9,1
DE,Berlin,DEBE068,Background,urban,NO2,26.8,0
DE,Berlin,DEBE069,Traffic,urban,NO2,49.2,1
DE,Bielefeld,DENW067,Background,urban,NO2,24.3,0
DE,Bielefeld,DENW186,Traffic,urban,NO2,35.2,0
DE,Bonn,DENW062,Background,suburban,NO2,25.0,0
DE,Bottrop,DENW201,Traffic,urban,NO2,36.5,0
DE,Brandenburg an der Havel,DEBB055,Background,suburban,NO2,13.6,0
DE,Braunschweig,DENI011,Background,suburban,NO2,15.7,0
DE,Braunschweig,DENI075,Traffic,urban,NO2,41.1,1
DE,Bremen,DEHB001,Background,urban,NO2,24.6,0
DE,Bremen,DEHB002,Background,urban,NO2,22.8,0
DE,Bremen,DEHB004,Background,urban,NO2,19.3,0
DE,Bremen,DEHB006,Traffic,urban,NO2,43.9,1
DE,Bremen,DEHB012,Background,urban,NO2,22.7,0
DE,Bremerhaven,DEHB005,Background,urban,NO2,22.4,0
DE,Bremerhaven,DEHB011,Traffic,urban,NO2,44.3,1
DE,Chemnitz,DESN011,Background,urban,NO2,23.2,0
DE,Chemnitz,DESN083,Traffic,urban,NO2,42.7,1
DE,Cottbus,DEBB044,Traffic,urban,NO2,32.7,0
DE,Cottbus,DEBB064,Background,urban,NO2,15.1,0
DE,Cottbus,DEBB087,Traffic,urban,NO2,27.4,0
DE,Darmstadt,DEHE001,Background,urban,NO2,25.2,0
DE,Darmstadt,DEHE040,Traffic,urban,NO2,58.9,1
DE,Dessau-Roßlau,DEST091,Traffic,urban,NO2,20.0,0
DE,Dortmund,DENW008,Background,urban,NO2,29.1,0
DE,Dortmund,DENW101,Traffic,urban,NO2,38.5,0
DE,Dortmund,DENW136,Traffic,urban,NO2,54.4,1
DE,Dresden,DESN061,Traffic,urban,NO2,33.8,0
DE,Dresden,DESN084,Traffic,urban,NO2,47.0,1
DE,Dresden,DESN092,Background,urban,NO2,20.0,0
DE,Duisburg,DENW112,Traffic,urban,NO2,37.8,0
DE,Düsseldorf,DENW071,Background,urban,NO2,27.5,0
DE,Düsseldorf,DENW082,Traffic,urban,NO2,61.1,1
DE,Düsseldorf,DENW330,Background,urban,NO2,33.1,0
DE,Erfurt,DETH020,Background,urban,NO2,22.4,0
DE,Erfurt,DETH043,Traffic,urban,NO2,39.1,0
DE,Erlangen,DEBY113,Background,suburban,NO2,19.7,0
DE,Essen,DENW024,Background,urban,NO2,29.1,0
DE,Essen,DENW043,Traffic,urban,NO2,37.6,0
DE,Essen,DENW134,Traffic,urban,NO2,46.5,1
DE,Essen,DENW247,Background,suburban,NO2,32.8,0
DE,Flensburg,DESH022,Traffic,urban,NO2,32.8,0
DE,Frankenthal (Pfalz),DERP026,Traffic,urban,NO2,34.7,0
DE,Frankfurt (Oder),DEBB042,Background,suburban,NO2,13.3,0
DE,Frankfurt (Oder),DEBB045,Traffic,urban,NO2,32.2,0
DE,Frankfurt am Main,DEHE005,Traffic,urban,NO2,43.9,1
DE,Frankfurt am Main,DEHE008,Background,urban,NO2,33.8,0
DE,Frankfurt am Main,DEHE041,Traffic,urban,NO2,54.7,1
DE,Freiburg im Breisgau,DEBW084,Background,urban,NO2,21.6,0
DE,Freiburg im Breisgau,DEBW122,Traffic,urban,NO2,64.9,1
DE,Friedrichshafen,DEBW038,Traffic,urban,NO2,26.0,0
DE,Fulda,DEHE058,Background,urban,NO2,25.8,0
DE,Fulda,DEHE059,Traffic,urban,NO2,42.9,1
DE,Gelsenkirchen,DENW022,Background,suburban,NO2,27.8,0
DE,Gelsenkirchen,DENW208,Traffic,urban,NO2,53.0,1
DE,Gera,DETH009,Background,urban,NO2,22.4,0
DE,Gießen,DEHE061,Traffic,urban,NO2,46.7,1
DE,Görlitz,DESN020,Traffic,urban,NO2,22.0,0
DE,Göttingen,DENI042,Background,suburban,NO2,16.8,0
DE,Göttingen,DENI068,Traffic,urban,NO2,41.3,1
DE,Hagen,DENW133,Traffic,urban,NO2,55.8,1
DE,Halle an der Saale,DEST050,Background,urban,NO2,17.7,0
DE,Halle an der Saale,DEST075,Traffic,urban,NO2,30.6,0
DE,Halle an der Saale,DEST102,Traffic,urban,NO2,49.9,1
DE,Hamburg,DEHH008,Background,urban,NO2,27.7,0
DE,Hamburg,DEHH021,Background,suburban,NO2,16.8,0
DE,Hamburg,DEHH026,Traffic,urban,NO2,57.8,1
DE,Hamburg,DEHH033,Background,urban,NO2,22.3,0
DE,Hamburg,DEHH047,Background,suburban,NO2,16.0,0
DE,Hamburg,DEHH049,Background,suburban,NO2,16.3,0
DE,Hamburg,DEHH050,Background,suburban,NO2,15.5,0
DE,Hamburg,DEHH059,Background,urban,NO2,26.8,0
DE,Hamburg,DEHH064,Traffic,urban,NO2,45.1,1
DE,Hamburg,DEHH068,Traffic,urban,NO2,56.8,1
DE,Hamburg,DEHH070,Traffic,urban,NO2,62.9,1
DE,Hamburg,DEHH074,Background,urban,NO2,32.0,0
DE,Hamburg,DEHH079,Background,urban,NO2,30.6,0
DE,Hanau,DEHE011,Traffic,urban,NO2,32.2,0
DE,Hannover,DENI048,Traffic,urban,NO2,46.1,1
DE,Hannover,DENI054,Background,urban,NO2,21.4,0
DE,Heidelberg,DEBW009,Traffic,urban,NO2,24.0,0
DE,Heilbronn,DEBW015,Traffic,suburban,NO2,30.7,0
DE,Heilbronn,DEBW152,Traffic,urban,NO2,63.8,1
DE,Herne,DENW203,Traffic,urban,NO2,45.4,1
DE,Ingolstadt,DEBY021,Traffic,urban,NO2,29.0,0
DE,Jena,DETH041,Background,urban,NO2,18.2,0
DE,Kaiserslautern,DERP019,Background,urban,NO2,24.1,0
DE,Karlsruhe,DEBW080,Traffic,urban,NO2,47.6,1
DE,Karlsruhe,DEBW081,Background,urban,NO2,22.9,0
DE,Kassel,DEHE013,Background,urban,NO2,23.8,0
DE,Kassel,DEHE049,Traffic,urban,NO2,45.2,1
DE,Kempten (Allgäu),DEBY031,Background,suburban,NO2,21.5,0
DE,Kiel,DESH027,Traffic,urban,NO2,37.3,0
DE,Kiel,DESH033,Background,urban,NO2,19.0,0
DE,Kiel,DESH052,Traffic,urban,NO2,66.9,1
DE,Koblenz,DERP024,Traffic,urban,NO2,38.6,0
DE,Koblenz,DERP045,Traffic,urban,NO2,45.3,1
DE,Köln,DENW053,Background,urban,NO2,27.0,0
DE,Köln,DENW059,Background,suburban,NO2,30.6,0
DE,Köln,DENW211,Traffic,urban,NO2,61.1,1
DE,Köln,DENW212,Traffic,urban,NO2,47.8,1
DE,Konstanz,DEBW052,Background,urban,NO2,21.5,0
DE,Landshut,DEBY033,Traffic,urban,NO2,29.6,0
DE,Leipzig,DESN025,Traffic,urban,NO2,45.2,1
DE,Leipzig,DESN059,Background,urban,NO2,16.4,0
DE,Leipzig,DESN077,Traffic,urban,NO2,35.8,0
DE,Leverkusen,DENW079,Background,suburban,NO2,28.4,0
DE,Lübeck,DESH023,Background,urban,NO2,14.4,0
DE,Lübeck,DESH026,Traffic,urban,NO2,33.8,0
DE,Ludwigsburg,DEBW024,Background,suburban,NO2,26.9,0
DE,Ludwigsburg,DEBW117,Traffic,urban,NO2,64.2,1
DE,Ludwigshafen am Rhein,DERP001,Background,urban,NO2,26.4,0
DE,Ludwigshafen am Rhein,DERP002,Traffic,urban,NO2,35.6,0
DE,Ludwigshafen am Rhein,DERP003,Traffic,urban,NO2,32.5,0
DE,Ludwigshafen am Rhein,DERP041,Traffic,urban,NO2,47.3,1
DE,Lüneburg,DENI062,Background,suburban,NO2,16.9,0
DE,Magdeburg,DEST076,Traffic,urban,NO2,42.0,1
DE,Magdeburg,DEST077,Background,urban,NO2,20.1,0
DE,Magdeburg,DEST099,Traffic,urban,NO2,39.5,0
DE,Magdeburg,DEST103,Traffic,urban,NO2,35.5,0
DE,Mainz,DERP007,Background,urban,NO2,26.2,0
DE,Mainz,DERP009,Background,urban,NO2,36.7,0
DE,Mainz,DERP010,Traffic,urban,NO2,58.1,1
DE,Mainz,DERP011,Traffic,urban,NO2,40.9,1
DE,Mainz,DERP012,Traffic,urban,NO2,42.3,1
DE,Mannheim,DEBW006,Background,urban,NO2,30.7,0
DE,Mannheim,DEBW098,Traffic,urban,NO2,48.2,1
DE,Marburg,DEHE030,Background,urban,NO2,21.9,0
DE,Marburg,DEHE062,Traffic,urban,NO2,45.1,1
DE,Mönchengladbach,DENW100,Traffic,urban,NO2,24.9,0
DE,Mönchengladbach,DENW259,Traffic,urban,NO2,37.8,0
DE,Mülheim a.d.Ruhr,DENW038,Background,urban,NO2,28.9,0
DE,München,DEBY037,Traffic,urban,NO2,63.8,1
DE,München,DEBY039,Background,urban,NO2,31.0,0
DE,München,DEBY089,Background,suburban,NO2,22.5,0
DE,München,DEBY115,Traffic,urban,NO2,81.4,1
DE,Münster,DENW095,Background,urban,NO2,21.0,0
DE,Münster,DENW260,Traffic,urban,NO2,39.7,0
DE,Neubrandenburg,DEMV003,Traffic,urban,NO2,22.6,0
DE,Neu-Ulm,DEBY052,Background,urban,NO2,31.2,0
DE,Nürnberg,DEBY053,Traffic,urban,NO2,35.1,0
DE,Nürnberg,DEBY058,Background,urban,NO2,27.4,0
DE,Nürnberg,DEBY120,Traffic,urban,NO2,47.1,1
DE,Oberhausen,DENW188,Traffic,urban,NO2,51.6,1
DE,Oldenburg (Oldenburg),DENI143,Traffic,urban,NO2,53.6,1
DE,Osnabrück,DENI038,Background,urban,NO2,20.6,0
DE,Osnabrück,DENI067,Traffic,urban,NO2,47.1,1
DE,Passau,DEBY118,Background,urban,NO2,30.2,0
DE,Pforzheim,DEBW033,Traffic,urban,NO2,26.3,0
DE,Plauen,DESN075,Traffic,urban,NO2,25.5,0
DE,Potsdam,DEBB021,Background,urban,NO2,19.1,0
DE,Potsdam,DEBB054,Traffic,urban,NO2,44.1,1
DE,Potsdam,DEBB073,Traffic,urban,NO2,38.1,0
DE,Potsdam,DEBB075,Background,suburban,NO2,14.1,0
DE,Regensburg,DEBY063,Traffic,urban,NO2,42.2,1
DE,Reutlingen,DEBW027,Background,urban,NO2,25.2,0
DE,Reutlingen,DEBW147,Traffic,urban,NO2,71.8,1
DE,Rostock,DEMV020,Traffic,urban,NO2,41.5,1
DE,Rostock,DEMV021,Background,urban,NO2,14.3,0
DE,Rostock,DEMV022,Traffic,urban,NO2,30.3,0
DE,Saarbrücken,DESL010,Background,urban,NO2,25.4,0
DE,Saarbrücken,DESL011,Background,urban,NO2,19.1,0
DE,Saarbrücken,DESL012,Background,urban,NO2,33.3,0
DE,Saarbrücken,DESL020,Traffic,urban,NO2,44.1,1
DE,Schweinfurt,DEBY068,Traffic,urban,NO2,25.9,0
DE,Schwerin,DEMV023,Traffic,urban,NO2,21.3,0
DE,Solingen,DENW080,Background,suburban,NO2,23.7,0
DE,Stralsund,DEMV025,Traffic,urban,NO2,19.5,0
DE,Stuttgart,DEBW013,Background,urban,NO2,31.6,0
DE,Stuttgart,DEBW099,Traffic,urban,NO2,61.8,1
DE,Stuttgart,DEBW116,Traffic,urban,NO2,79.6,1
DE,Stuttgart,DEBW118,Traffic,urban,NO2,89.0,1
DE,Trier,DERP020,Traffic,urban,NO2,33.5,0
DE,Trier,DERP036,Traffic,urban,NO2,38.0,0
DE,Tübingen,DEBW107,Background,suburban,NO2,23.3,0
DE,Tübingen,DEBW136,Traffic,urban,NO2,58.0,1
DE,Ulm,DEBW019,Background,urban,NO2,27.6,0
DE,Villingen-Schwenningen,DEBW039,Background,suburban,NO2,15.6,0
DE,Weimar,DETH093,Background,urban,NO2,19.1,0
DE,Wetzlar,DEHE020,Traffic,urban,NO2,31.6,0
DE,Wiesbaden,DEHE022,Background,urban,NO2,31.6,0
DE,Wiesbaden,DEHE037,Traffic,urban,NO2,55.2,1
DE,Wiesbaden,DEHE112,Traffic,urban,NO2,58.8,1
DE,Wolfsburg,DENI020,Background,suburban,NO2,19.1,0
DE,Wuppertal,DENW114,Background,urban,NO2,26.4,0
DE,Wuppertal,DENW189,Traffic,urban,NO2,52.0,1
DE,Würzburg,DEBY119,Traffic,urban,NO2,41.7,1
DE,Zwickau,DESN091,Traffic,urban,NO2,27.5,0
DK,Aalborg,DK0021A,Traffic,urban,NO2,32.4,0
DK,Aalborg,DK0053A,Background,urban,NO2,13.4,0
DK,Århus,DK0051A,Traffic,urban,NO2,34.7,0
DK,Århus,DK0052A,Background,urban,NO2,19.1,0
DK,København,DK0030A,Traffic,urban,NO2,38.2,0
DK,København,DK0034A,Traffic,urban,NO2,55.0,1
DK,København,DK0045A,Background,urban,NO2,16.3,0
DK,Odense,DK0031A,Traffic,urban,NO2,27.4,0
DK,Odense,DK0046A,Background,urban,NO2,13.8,0
EE,Narva,EE0022A,Background,urban,NO2,11.0,0
EE,Tallinn,EE0018A,Background,urban,NO2,11.7,0
EE,Tallinn,EE0020A,Traffic,urban,NO2,22.9,0
EE,Tartu,EE0021A,Background,urban,NO2,13.4,0
ES,A Coruña,ES1138A,Traffic,urban,NO2,30.9,0
ES,Albacete,ES1535A,Background,urban,NO2,10.7,0
ES,Alcalá de Henares,ES1563A,Traffic,urban,NO2,30.1,0
ES,Alcorcón,ES1890A,Background,urban,NO2,30.2,0
ES,Alicante/Alacant,ES1635A,Traffic,urban,NO2,26.4,0
ES,Alicante/Alacant,ES1915A,Background,urban,NO2,23.8,0
ES,Almería,ES1393A,Traffic,urban,NO2,26.8,0
ES,Almería,ES1786A,Background,suburban,NO2,12.9,0
ES,Arrecife,ES1955A,Background,urban,NO2,7.8,0
ES,Avilés,ES0880A,Traffic,urban,NO2,33.4,0
ES,Avilés,ES1424A,Traffic,urban,NO2,26.9,0
ES,Badajoz,ES1601A,Background,urban,NO2,7.0,0
ES,Badalona,ES1148A,Traffic,suburban,NO2,40.9,1
ES,Badalona,ES1892A,Traffic,urban,NO2,38.8,0
ES,Barcelona,ES0691A,Traffic,urban,NO2,40.0,0
ES,Barcelona,ES1396A,Traffic,urban,NO2,33.7,0
ES,Barcelona,ES1438A,Traffic,urban,NO2,56.7,1
ES,Barcelona,ES1480A,Traffic,urban,NO2,54.6,1
ES,Barcelona,ES1679A,Background,urban,NO2,35.4,0
ES,Barcelona,ES1856A,Background,urban,NO2,27.5,0
ES,Barcelona,ES1992A,Background,urban,NO2,32.7,0
ES,Benidorm,ES1675A,Background,suburban,NO2,6.2,0
ES,Bilbao,ES1244A,Traffic,urban,NO2,35.3,0
ES,Bilbao,ES1713A,Background,urban,NO2,30.6,0
ES,Burgos,ES1160A,Traffic,urban,NO2,17.4,0
ES,Cáceres,ES1615A,Background,urban,NO2,6.8,0
ES,Cádiz,ES1479A,Traffic,urban,NO2,16.3,0
ES,Castellón de la Plana/Castelló de la Plana,ES1834A,Traffic,urban,NO2,18.5,0
ES,Ciudad Real,ES1857A,Background,suburban,NO2,3.8,0
ES,Córdoba,ES1799A,Background,urban,NO2,21.8,0
ES,Córdoba,ES1800A,Background,suburban,NO2,15.9,0
ES,Coslada,ES1869A,Traffic,urban,NO2,36.4,0
ES,Dos Hermanas,ES1653A,Background,urban,NO2,17.8,0
ES,Elche/Elx,ES1624A,Background,suburban,NO2,11.7,0
ES,Elche/Elx,ES1849A,Traffic,urban,NO2,19.6,0
ES,Ferrol,ES1867A,Traffic,urban,NO2,12.4,0
ES,Ferrol,ES1960A,Background,suburban,NO2,8.3,0
ES,Gandia,ES1182A,Traffic,urban,NO2,25.0,0
ES,Getafe,ES2028A,Traffic,urban,NO2,29.7,0
ES,Gijón,ES1270A,Traffic,urban,NO2,34.6,0
ES,Gijón,ES1271A,Traffic,urban,NO2,27.5,0
ES,Gijón,ES1272A,Traffic,urban,NO2,34.1,0
ES,Gijón,ES1358A,Traffic,urban,NO2,23.1,0
ES,Gijón,ES1974A,Background,suburban,NO2,23.2,0
ES,Girona,ES1999A,Traffic,urban,NO2,32.0,0
ES,Granada,ES1560A,Traffic,urban,NO2,42.2,1
ES,Granada,ES1924A,Background,urban,NO2,31.1,0
ES,Granollers,ES1891A,Traffic,urban,NO2,40.2,0
ES,Guadalajara,ES1537A,Background,urban,NO2,27.0,0
ES,Jaén,ES1656A,Background,urban,NO2,20.8,0
ES,Jaén,ES1824A,Background,suburban,NO2,12.0,0
ES,Jerez de la Frontera,ES1781A,Background,urban,NO2,15.1,0
ES,Leganés,ES1567A,Traffic,urban,NO2,36.8,0
ES,León,ES1161A,Traffic,urban,NO2,26.2,0
ES,León,ES1988A,Background,suburban,NO2,15.1,0
ES,L'Hospitalet de Llobregat,ES0692A,Traffic,urban,NO2,33.3,0
ES,"Línea de la Concepción, La",ES1634A,Background,urban,NO2,19.0,0
ES,Lleida,ES1225A,Traffic,urban,NO2,22.1,0
ES,Logroño,ES1602A,Background,urban,NO2,5.1,0
ES,Lugo,ES1905A,Traffic,urban,NO2,10.4,0
ES,Madrid,ES0115A,Traffic,urban,NO2,45.7,1
ES,Madrid,ES0118A,Traffic,urban,NO2,42.6,1
ES,Madrid,ES0120A,Traffic,urban,NO2,41.2,1
ES,Madrid,ES0124A,Background,urban,NO2,34.1,0
ES,Madrid,ES0125A,Background,urban,NO2,37.4,0
ES,Madrid,ES0126A,Background,urban,NO2,33.4,0
ES,Madrid,ES1193A,Background,suburban,NO2,20.5,0
ES,Madrid,ES1422A,Background,urban,NO2,40.8,1
ES,Madrid,ES1426A,Traffic,urban,NO2,32.3,0
ES,Madrid,ES1521A,Traffic,urban,NO2,40.7,1
ES,Madrid,ES1525A,Traffic,urban,NO2,43.2,1
ES,Madrid,ES1532A,Background,urban,NO2,34.9,0
ES,Madrid,ES1645A,Background,urban,NO2,31.4,0
ES,Madrid,ES1937A,Background,urban,NO2,32.0,0
ES,Madrid,ES1938A,Traffic,urban,NO2,36.4,0
ES,Madrid,ES1939A,Background,urban,NO2,28.5,0
ES,Madrid,ES1940A,Traffic,urban,NO2,42.5,1
ES,Madrid,ES1941A,Background,urban,NO2,25.6,0
ES,Madrid,ES1942A,Background,urban,NO2,37.4,0
ES,Madrid,ES1943A,Traffic,urban,NO2,53.7,1
ES,Madrid,ES1944A,Background,urban,NO2,32.1,0
ES,Madrid,ES1945A,Background,suburban,NO2,18.5,0
ES,Madrid,ES1946A,Background,suburban,NO2,19.0,0
ES,Madrid,ES1947A,Background,urban,NO2,29.5,0
ES,Majadahonda,ES1612A,Background,suburban,NO2,24.3,0
ES,Málaga,ES1750A,Background,urban,NO2,24.1,0
ES,Málaga,ES1751A,Background,suburban,NO2,16.7,0
ES,Málaga,ES2031A,traffic,urban,NO2,35.4,0
ES,Manresa,ES1125A,Traffic,urban,NO2,29.6,0
ES,Marbella,ES2030A,Traffic,urban,NO2,36.4,0
ES,Mataró,ES1816A,Background,urban,NO2,25.2,0
ES,Mollet del Vallès,ES1814A,Traffic,suburban,NO2,44.6,1
