,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
237,NL,STA-NL00014,PM10,35.1,µg/m3,2013-01-27 04:00:00 +01:00
238,NL,STA-NL00014,PM10,15.9,µg/m3,2013-10-22 05:00:00 +01:00
239,NL,STA-NL00014,PM10,45.4,µg/m3,2013-01-16 22:00:00 +01:00
240,NL,STA-NL00014,PM10,42.3,µg/m3,2013-01-16 04:00:00 +01:00
241,NL,STA-NL00014,PM10,39.8,µg/m3,2013-01-26 19:00:00 +01:00
242,NL,STA-NL00014,PM10,9.2,µg/m3,2013-01-11 07:00:00 +01:00
243,NL,STA-NL00014,PM10,15.5,µg/m3,2013-01-11 08:00:00 +01:00
244,NL,STA-NL00014,PM10,17.8,µg/m3,2013-04-17 01:00:00 +01:00
245,NL,STA-NL00014,PM10,53.4,µg/m3,2013-04-22 09:00:00 +01:00
246,NL,STA-NL00014,PM10,49.9,µg/m3,2013-04-22 05:00:00 +01:00
247,NL,STA-NL00014,PM10,27.5,µg/m3,2013-04-18 05:00:00 +01:00
248,NL,STA-NL00014,PM10,36.7,µg/m3,2013-04-18 06:00:00 +01:00
249,NL,STA-NL00014,PM10,28.0,µg/m3,2013-04-23 15:00:00 +01:00
250,NL,STA-NL00014,PM10,33.9,µg/m3,2013-04-22 15:00:00 +01:00
251,NL,STA-NL00014,PM10,25.9,µg/m3,2013-04-22 18:00:00 +01:00
252,NL,STA-NL00014,PM10,32.5,µg/m3,2013-04-23 20:00:00 +01:00
253,NL,STA-NL00014,PM10,30.6,µg/m3,2013-04-23 21:00:00 +01:00
254,NL,STA-NL00014,PM10,30.5,µg/m3,2013-04-23 19:00:00 +01:00
255,NL,STA-NL00014,PM10,20.1,µg/m3,2013-04-23 09:00:00 +01:00
256,NL,STA-NL00014,PM10,30.5,µg/m3,2013-04-23 14:00:00 +01:00
257,NL,STA-NL00014,PM10,30.0,µg/m3,2013-04-22 16:00:00 +01:00
258,NL,STA-NL00014,PM10,19.2,µg/m3,2013-04-19 00:00:00 +01:00
259,NL,STA-NL00014,PM10,26.9,µg/m3,2013-04-22 00:00:00 +01:00
260,NL,STA-NL00014,PM10,27.1,µg/m3,2013-04-19 01:00:00 +01:00
261,NL,STA-NL00014,PM10,21.1,µg/m3,2013-04-23 01:00:00 +01:00
262,NL,STA-NL00014,PM10,23.6,µg/m3,2013-04-23 04:00:00 +01:00
263,NL,STA-NL00014,PM10,60.4,µg/m3,2013-04-26 02:00:00 +01:00
264,NL,STA-NL00014,PM10,35.4,µg/m3,2013-04-24 04:00:00 +01:00
265,NL,STA-NL00014,PM10,20.9,µg/m3,2013-04-23 03:00:00 +01:00
266,NL,STA-NL00014,PM10,30.9,µg/m3,2013-04-24 11:00:00 +01:00
267,NL,STA-NL00014,PM10,6.2,µg/m3,2013-04-26 15:00:00 +01:00
268,NL,STA-NL00014,PM10,25.4,µg/m3,2013-04-24 00:00:00 +01:00
269,NL,STA-NL00014,PM10,28.4,µg/m3,2013-04-25 18:00:00 +01:00
270,NL,STA-NL00014,PM10,30.2,µg/m3,2013-04-21 14:00:00 +01:00
271,NL,STA-NL00014,PM10,31.3,µg/m3,2013-04-22 12:00:00 +01:00
272,NL,STA-NL00014,PM10,23.3,µg/m3,2013-04-21 07:00:00 +01:00
273,NL,STA-NL00014,PM10,28.7,µg/m3,2013-04-21 17:00:00 +01:00
274,NL,STA-NL00014,PM10,15.9,µg/m3,2013-04-26 14:00:00 +01:00
